ts_utc,symbol,market_state,mid,spread_bps,buy_slip_bps_1000,buy_slip_bps_5000,buy_slip_bps_10000,buy_slip_bps_25000,buy_slip_bps_50000,buy_slip_bps_100000,sell_slip_bps_1000,sell_slip_bps_5000,sell_slip_bps_10000,sell_slip_bps_25000,sell_slip_bps_50000,sell_slip_bps_100000,buy_fillable_1000,buy_fillable_5000,buy_fillable_10000,buy_fillable_25000,buy_fillable_50000,buy_fillable_100000,sell_fillable_1000,sell_fillable_5000,sell_fillable_10000,sell_fillable_25000,sell_fillable_50000,sell_fillable_100000
2026-09-23T14:34:56.719597+00:00,RMETAUSDT,regular_hours,747.6949999999999,4.681053103204151,2.340526551602836,2.340526551602836,2.340526551602836,4.427241643385479,6.145179152515347,10.169424310607221,2.3405265516013154,2.3405265516013154,2.3405265516013154,2.4586301029404227,3.777440513707751,8.050029215532213,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:34:56.719597+00:00,RSNDKUSDT,regular_hours,1835.94,8.279137662450744,5.816648429319621,6.566542320220162,6.6602869599778245,6.7165345869367945,6.7400395987789326,7.0797740364451265,4.139568831225372,4.139568831225372,4.139568831225372,4.139568831225372,4.1439082149556565,4.2094694405930415,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:34:56.719597+00:00,RAMDUSDT,regular_hours,611.44,8.177417244537486,5.210143918825771,15.989184300201213,23.59398996652892,32.94199777842163,52.01328682220294,77.81290283013792,6.0925543296609375,18.65587812901545,25.57511415256379,39.228169924298285,54.1915751584533,90.57261755146776,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:34:56.719597+00:00,RINTCUSDT,regular_hours,120.215,24.12344549349135,17.29591697008743,26.736689887200235,31.603799570162995,50.071110084204605,65.13550023656812,104.39652976214337,15.150926651307634,26.817556959449583,31.03312902583113,52.492714965350444,71.53624125398866,117.10622720024291,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:34:56.719597+00:00,RAAPLUSDT,regular_hours,337.5,10.666666666667071,6.460426011478746,12.79884301898838,19.3952092197816,36.367426727978184,57.07282822053525,104.72878633503468,6.057637872545793,14.012485101146147,15.752333127919108,35.068789248550644,53.3084075984014,93.96836817322595,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:34:56.719597+00:00,RTSLAUSDT,regular_hours,379.88,3.158892281773311,1.5794461408866556,1.5794461408866556,1.5794461408866556,3.5070329602188193,4.58835081328075,6.1391105854268915,1.5794461408866556,1.5794461408866556,1.5794461408866556,1.8362417178971897,2.2761621163573986,3.511151748090767,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:34:56.719597+00:00,RGOOGLUSDT,regular_hours,342.005,7.309834651540182,3.654917325770091,3.654917325770091,3.654917325770091,4.454996699606862,5.083521773112733,6.625655806942281,3.654917325770091,3.654917325770091,3.654917325770091,3.809123369153001,5.057562339703295,6.630039579590492,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:34:56.719597+00:00,RAMZNUSDT,regular_hours,249.34,5.614823133070761,5.3573514662028145,19.6402164247823,27.480744851535395,40.4363913686287,54.5789225630699,103.82098083052499,6.98667597295112,25.345622619744322,32.38782580123275,46.86887254489789,65.95594190984261,114.4840219133891,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RQQQUSDT,regular_hours,740.5550000000001,9.587404041562378,4.793702020780421,4.793702020780421,4.793702020780421,5.914799515283516,6.772032847553849,7.780459203443162,4.793702020781956,4.793702020781956,4.793702020781956,4.858429551840193,5.004500887501655,5.413156771352082,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RSPYUSDT,regular_hours,769.95,5.195142541723192,2.597571270860858,2.597571270860858,2.597571270860858,2.716413422746962,3.5927747252631748,4.830933482661607,2.5975712708623346,2.5975712708623346,2.5975712708623346,2.6381933881960213,2.7730209613248458,3.47295928429892,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RMUUSDT,regular_hours,1078.2649999999999,1.3911237033555164,2.5065215033466823,2.9867728860088163,3.0468075514437345,3.0828286966005516,3.277041665948355,3.4819184971043375,2.5776113542494254,3.297782646838206,3.3877967631284864,3.6638752975998496,4.239370057387889,5.274858748342027,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RVOOUSDT,regular_hours,709.5350000000001,6.060307102538281,3.092946763645588,8.448322323394324,14.262569436507569,22.283445810698325,28.122761998035667,47.79055359253519,3.9981850625769177,8.551920385867797,18.04062389228546,25.739317699452183,31.95010657245651,57.03752560323075,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RNVDAUSDT,regular_hours,226.125,6.633499170811598,3.316749585405799,3.316749585405799,3.316749585405799,3.5036482345218634,3.631313919688022,4.129722298875301,3.316749585405799,3.3167495854045423,3.3167495854045423,3.3597570387174884,3.937669892275857,5.809435053478318,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RMETAUSDT,regular_hours,747.185,4.148905558865062,2.074452779433292,2.074452779433292,3.1288049934155073,5.00471169327793,6.72829385341817,13.374388148965053,2.07445277943177,2.07445277943177,2.4058661667738646,4.364118279219257,6.715381683371545,9.778216783310311,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RSNDKUSDT,regular_hours,1837.355,1.1429473346198007,2.4316588301940847,3.2946980285981864,3.402588400231208,3.4673237403220054,3.5411072982980834,4.024758079763619,2.5790832503873027,4.107995296738397,4.299076422574413,4.4137215915215275,4.694924306271607,5.401752697937619,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RAMDUSDT,regular_hours,612.0699999999999,5.8816801999773505,3.5830879729827294,14.306171542275543,18.628336447886365,25.81171557905865,44.56679719366706,71.90625805533189,4.639422642900581,23.78882958913796,33.13654247287988,43.5410141984724,57.60201308245126,88.49395338874655,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RINTCUSDT,regular_hours,120.325,24.101392063161608,15.408963558047825,31.875873124558034,39.23408103690233,52.69242137301424,69.38144941738659,116.29000920421649,14.297121665607273,29.00151344213517,34.72698143426948,50.66177015115749,72.99887008658318,118.7509707662479,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RAAPLUSDT,regular_hours,337.625,8.58941132913628,4.70162615052553,11.532501383176289,18.229455755509356,33.85776935676326,54.029847816511186,89.75279195894196,5.618088854476279,14.6558609019169,17.71637718282007,25.807112604162185,48.68700432795804,89.21686104330587,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RTSLAUSDT,regular_hours,379.88,6.844266610508342,3.422133305254171,3.422133305254171,3.422133305254171,4.317939195179503,4.985941168261552,6.816820195492119,3.422133305254171,3.422133305254171,3.422133305254171,4.085942349318321,4.676544082193139,6.337419629807416,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RGOOGLUSDT,regular_hours,341.865,3.2176443917924806,1.6088221958962403,1.6088221958962403,1.6088221958962403,2.6767787732431865,5.229805460852041,7.826364785994419,1.6088221958962403,1.6088221958962403,1.6088221958962403,2.6043361494187884,3.1931686116549485,3.896464248675785,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:35:56.721777+00:00,RAMZNUSDT,regular_hours,249.31,6.417712887569556,4.987825490308748,23.534368154147117,31.196504338719457,43.60262636220739,58.55173742250548,112.73661882219781,3.8490404580301862,19.43988760779699,25.6809420085873,39.54995094369994,59.90741761657076,114.09398611457752,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RQQQUSDT,regular_hours,740.335,3.646997642958685,1.8234988214793424,1.8234988214793424,1.8234988214793424,2.728625654818185,4.221900493951704,6.343727513256945,1.8234988214793424,1.8234988214793424,1.8234988214793424,1.8882455871500625,2.0343603297743793,2.443137650939599,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RSPYUSDT,regular_hours,769.84,2.5979424295963507,1.2989712147981753,1.2989712147981753,1.2989712147981753,1.4287739704830476,2.3750573905988737,4.268159713625237,1.2989712147981753,1.2989712147981753,1.2989712147981753,1.3575075398878687,1.5594001203667256,1.9594841306695097,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RMUUSDT,regular_hours,1078.845,2.1319095884952723,4.575254899094203,6.068654948026525,6.255361303190699,6.380357725194476,6.67718823750076,7.299280774533778,2.1243765639923238,2.464096065878486,2.5065593803307724,2.5320371958618253,2.7969386567856627,3.710820447634425,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RVOOUSDT,regular_hours,709.36,4.2291643171302935,2.8888915173082954,8.875895879801933,15.71104847437711,24.61752426753821,33.23826921293702,52.610173280852266,2.20168935289618,5.475360355214494,16.320650451393732,24.350455652477528,32.918779941624535,59.03892085255448,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RNVDAUSDT,regular_hours,226.04000000000002,7.0783932047423725,3.5391966023705574,3.5391966023705574,3.5391966023705574,3.681965895424189,4.457743053967698,5.862861327367176,3.5391966023718147,3.5391966023718147,3.5391966023718147,3.7877928776962126,5.291819127995691,6.389083527152228,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RMETAUSDT,regular_hours,745.545,6.840633362171176,3.420316681085588,3.420316681085588,3.5708507255999082,5.7101974507526,7.631135401436332,16.41800030990028,3.420316681085588,3.420316681085588,3.420316681085588,3.977082616845876,4.235226578974623,8.04277808702981,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RSNDKUSDT,regular_hours,1837.685,1.3604072515148136,3.2251037898917785,4.671773916078933,4.852637103661316,4.961158155082135,4.997332362050762,5.16562577038323,2.2619672350276883,3.129693745570334,3.2381489687570886,3.30322097311917,3.3661007394877576,3.9102607992204645,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RAMDUSDT,regular_hours,612.075,6.045010823837022,3.9771670023267487,16.066893716250142,22.27145190752211,32.68148007557519,50.29960528385963,79.66489809739171,4.653524434236767,14.867275610824535,23.750982870689853,38.571409174665256,56.8101903749893,86.43916368889016,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RINTCUSDT,regular_hours,120.185,24.129467071597293,13.544495943111118,31.263013550207052,38.37298237071244,55.069908758906124,70.01659558194493,111.51131825662792,15.381383164057224,25.868520950171067,29.38837072895589,46.2648657338629,65.64354837070387,114.14925189083056,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RAAPLUSDT,regular_hours,337.375,6.224527602816936,5.2862945028036785,17.412733308064258,23.398462211181666,40.557488882790565,62.050047876842804,100.02111791081279,4.037810586991446,11.056293100230741,14.705390790450815,28.985639745991797,47.22132876537876,86.56274903895205,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RTSLAUSDT,regular_hours,379.71000000000004,5.793895341180649,2.896947670589576,2.896947670589576,2.896947670589576,3.1557476831473377,4.313292990505509,5.955683006763359,2.8969476705910733,2.8969476705910733,2.8969476705910733,2.8969476705910733,3.3672347893352694,6.084583534523303,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RGOOGLUSDT,regular_hours,341.445,4.3930940561430765,2.1965470280715382,2.1965470280715382,2.1965470280715382,3.5443462305252287,4.615049746640438,5.775005807032206,2.1965470280715382,2.1965470280715382,2.1965470280715382,2.593178859564216,3.1648260105220523,5.079289024656438,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:36:56.727247+00:00,RAMZNUSDT,regular_hours,249.07999999999998,5.620684117553187,5.980023851075684,18.393676635618355,26.378526643368264,41.57029858799487,56.87087856446356,110.29220611352967,4.91496572263896,14.03397945623729,20.322857177794003,34.817622838700004,55.16072625390861,106.02441329572174,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RQQQUSDT,regular_hours,740.16,6.214872460009139,3.1074362300045695,3.1074362300045695,3.1074362300045695,4.1470757836153735,5.028822420063472,6.322127522382862,3.1074362300045695,3.1074362300045695,3.1074362300045695,3.212581122229863,3.9112623045749264,4.970449962546298,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RSPYUSDT,regular_hours,769.685,6.626087295453395,3.313043647727436,3.313043647727436,3.313043647727436,3.3838635895772997,4.289696556829198,5.8456773131211,3.313043647725959,3.313043647725959,3.313043647725959,3.4174241558383383,3.4951577865401817,5.250304476369816,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RMUUSDT,regular_hours,1077.8249999999998,0.46389720037997384,0.23194860019104172,0.23194860019104172,0.23194860019104172,0.7215885776284664,2.0074639932776215,3.016557133737445,5.333881784012244,7.784157985542363,8.090358039078708,8.274069063537397,8.423485366968567,9.61024363247958,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RVOOUSDT,regular_hours,709.3399999999999,7.894662644148915,4.12131516427841,9.029114149062687,15.92886304483552,24.83279195888795,33.42971857442448,52.827996167513064,4.6541298288233355,7.525093167652576,17.04621781906515,25.639785362629816,31.03831529898184,56.61871633294937,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RNVDAUSDT,regular_hours,225.995,6.637314984845048,3.3186574924218952,3.3186574924218952,3.3186574924218952,3.8636356765244786,5.80320879073555,7.076898740693133,3.318657492423153,3.318657492423153,3.318657492423153,3.627057226882492,4.016025038966264,4.523031682836316,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RMETAUSDT,regular_hours,746.0350000000001,8.712727955122443,4.35636397756046,4.35636397756046,4.35636397756046,5.395446454465771,7.054647532286842,10.953197578106028,4.356363977561983,4.356363977561983,4.817729681398999,5.726442378157996,6.750708810600719,14.3698552048944,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RSNDKUSDT,regular_hours,1830.69,2.94970748734064,4.020577952919624,5.873156761096747,6.1047773570187225,6.243754861835781,6.420933043967885,6.726453208246168,3.7562476218368386,4.247205167166549,4.308571469462407,4.34539088917184,4.434460688329569,4.84371790054051,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RAMDUSDT,regular_hours,611.3,8.506461639129427,5.522490569380676,12.945721049943975,25.234215678396136,38.24926857345385,56.17193153985589,80.74457703912732,5.027325429833967,14.345794016755237,19.783696647272517,32.21603605355338,47.876572827378496,82.37774811237685,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RINTCUSDT,regular_hours,120.23,23.288696664726036,13.192561472130569,24.928366985402135,30.502698044443108,42.05650962766815,61.00954678136051,95.49214708337556,15.395049673365039,28.455872953277332,34.02488291479287,53.23782604293709,71.07385126460943,118.05289002082124,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RAAPLUSDT,regular_hours,337.275,3.8544214661624925,4.780962203588235,16.15922625215083,22.400758716433774,36.30119546547833,58.59920008698829,95.41082734458239,3.6158368038700726,9.591385435478522,12.685440010792224,28.559155966195497,47.87120367029916,87.80245218825084,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RTSLAUSDT,regular_hours,379.765,0.2633207378244679,0.13166036891223395,0.13166036891223395,0.13166036891223395,0.2567375575968267,0.4742696167175076,4.227704804403014,8.522788877249397,11.500311036018415,11.872376531128717,12.095602523650582,12.86979336493059,15.801864236907043,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RGOOGLUSDT,regular_hours,341.605,1.4636788103221956,0.7318394051602658,0.7318394051602658,0.7318394051602658,1.9999852522515007,3.6171056948144775,5.475565614389875,0.7318394051619298,0.7318394051619298,0.7318394051619298,1.644152683718182,2.4782264228042368,4.415602313226084,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:37:56.735015+00:00,RAMZNUSDT,regular_hours,248.95499999999998,2.0083950914817117,6.505937499776893,17.5869229519293,24.544816495650213,44.69713392294186,62.02988800518736,,1.5521607299346627,10.429169640363888,16.2552304501266,28.8431314280077,50.74411754812829,,True,True,True,True,True,False,True,True,True,True,True,False
2026-09-23T14:38:56.737879+00:00,RQQQUSDT,regular_hours,739.85,6.487801581401881,3.2439007907009403,3.2439007907009403,3.2439007907009403,3.4431294716446144,4.089120987440705,4.727657861368327,3.2439007907009403,3.2439007907009403,3.2439007907009403,4.243194959721727,5.4940088652225665,6.611487117189114,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RSPYUSDT,regular_hours,769.3399999999999,5.199261704837618,2.5996308524195477,2.5996308524195477,2.5996308524195477,2.8978044442306867,3.4748843644311194,4.749926523471348,2.5996308524180702,2.5996308524180702,2.5996308524180702,2.881843148060214,3.1213771837563704,4.441542101575212,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RMUUSDT,regular_hours,1076.595,1.5790524756298585,4.96318911036755,6.2313364373025495,6.389877457587113,6.583540528448601,6.938445814653984,7.576485763101593,1.5389819854661866,1.7568104434871727,1.7840383333856666,1.8217940141051578,2.8254255232854955,4.036825151893454,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RVOOUSDT,regular_hours,708.91,3.9497256351296035,2.9866885801438805,6.4592422076101945,17.54354787710887,28.683244171611847,37.58378280006368,55.707465357815074,2.263651705000269,8.051278688684999,12.185461242985696,19.020117625293633,26.097534218351495,52.028163813904385,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RNVDAUSDT,regular_hours,225.825,5.756669987822228,2.878334993911114,2.878334993911114,2.878334993911114,3.3739203875309647,4.087158529244994,5.330544516353301,2.878334993911114,2.878334993911114,2.878334993911114,3.032113584268584,3.7014891459308132,4.681680309012936,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RMETAUSDT,regular_hours,745.3399999999999,8.855019185874477,4.427509592938001,4.427509592938001,4.427509592938001,4.831356857752374,5.82167733851951,10.298900089503734,4.427509592936476,4.427509592936476,4.511122875015574,4.8785330832721385,5.681552890704782,9.600154264421429,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RSNDKUSDT,regular_hours,1826.2150000000001,8.925564624098923,4.462782312048839,4.462782312050084,4.462782312050084,4.486930515297473,4.776017418539201,5.108079430135993,4.462782312050084,4.462782312050084,4.462782312050084,4.462782312050084,4.576944210330902,5.386120295507337,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RAMDUSDT,regular_hours,610.48,6.5522212029874405,4.439389437454726,16.649971152760287,24.891305629573868,38.119401394708646,58.875255056452055,90.31338060468028,4.8062680282589385,15.334138543223956,20.20976643264853,32.2995338108029,45.66365053977437,79.0991905340417,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RINTCUSDT,regular_hours,119.91,30.022516887665702,16.164664434985205,24.761545871640994,32.28921928267377,49.61773507144953,75.05446490982911,118.29619015958646,15.01125844383226,30.483979104698285,43.19579723516365,53.05673101217263,63.21376628380452,102.05948899780246,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RAAPLUSDT,regular_hours,337.435,4.445300576406634,2.998335503496975,15.069709411002364,20.29722508114123,35.55205236749049,58.227230395016235,102.20518748427894,5.262129212118825,15.280127481603698,22.067454077831414,37.05811298632013,54.64064359208246,97.8529460033467,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RTSLAUSDT,regular_hours,379.77,0.5266345419591282,0.2633172709795641,0.2633172709795641,0.2633172709795641,0.5739394158485486,0.8091693337133051,3.879408509839469,11.355521080928327,15.332036583700363,15.828878414081409,17.275370907668524,18.252970640653942,19.353359174934425,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RGOOGLUSDT,regular_hours,341.56,5.855486590937039,2.9277432954685194,2.9277432954685194,2.9277432954685194,3.711337408629333,5.008149775907172,6.109282395178282,2.9277432954685194,2.9277432954685194,2.9277432954685194,4.353662266670805,5.543877629212757,6.689654303309471,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:38:56.737879+00:00,RAMZNUSDT,regular_hours,248.935,4.418824191054438,4.323290222129336,13.027083046437376,19.59758817111753,35.36334676397991,55.14327741865986,99.84846925724152,6.197345484301774,11.55775869742195,15.199543356863654,29.77812132118111,52.77963183862512,104.54594923610819,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RQQQUSDT,regular_hours,739.75,8.65157147685164,4.32578573842582,4.32578573842582,4.32578573842582,4.452083237079575,4.856395168769765,5.519730298684786,4.32578573842582,4.32578573842582,4.32578573842582,4.626996736227039,5.21105959133731,5.773108624848288,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RSPYUSDT,regular_hours,769.26,7.279723370511211,3.6398616852556054,3.6398616852556054,3.6398616852556054,3.9380662859419555,4.515206220173556,5.738200339394816,3.6398616852556054,3.6398616852556054,3.6398616852556054,3.6604568054844475,3.7151570747840386,5.267548854549602,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RMUUSDT,regular_hours,1076.425,1.2077014190501814,2.9099595055471696,4.558048685065391,4.764098018714171,4.8877316929044445,5.050510563317368,6.054877054187453,1.7430046010834743,2.169447606790665,2.222750424754581,2.2547318427212737,2.6153036521355184,3.611564764542709,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RVOOUSDT,regular_hours,708.835,5.5019856525141435,3.5541289281493413,6.549798861093185,16.431553317370565,28.500295776386743,37.54088350326112,56.06556186970545,3.2535390271860094,7.1506440744310655,11.018606928580885,17.692311265170417,24.48371479406133,50.4728562683937,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RNVDAUSDT,regular_hours,225.975,7.522956079213007,3.7614780396065033,3.7614780396065033,3.7614780396065033,3.846747492749279,4.02537299073442,5.303782408735178,3.7614780396065033,3.7614780396065033,3.7614780396065033,3.896924581317835,4.422316123316531,5.4276232462625895,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RMETAUSDT,regular_hours,747.46,7.492039707811242,3.7460198539048606,3.7460198539048606,4.187752329674107,5.973075116986734,7.133782023211379,9.093934059545516,3.746019853906381,3.748402732466192,3.9478949093436007,4.221101147505883,6.367491069829076,14.522408973859328,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RSNDKUSDT,regular_hours,1826.5,3.1754722146177237,2.570624968992259,2.8793019170365897,2.9178878750972097,2.94103959282832,3.2980074569056383,4.219840407733927,4.303668766618742,5.415924835965556,5.554939440479621,5.638346346987549,5.895223022126347,6.437619556104647,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RAMDUSDT,regular_hours,610.96,6.547073458163828,4.176012226751055,18.93793722050984,26.33709962301836,39.81253211808375,56.84247138954433,84.6636063547301,6.279936659722108,18.20923155853437,25.166430955583735,36.76090752642306,50.76099249997022,80.51348932321878,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RINTCUSDT,regular_hours,120.095,25.812898122320018,15.455528603950592,25.511031443677723,30.669348504759174,49.39583537970415,66.49810936961366,103.48644300405581,15.28787810779274,28.686008784171086,37.47237401308558,53.04302252424977,68.05245503570944,108.17218266596974,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RAAPLUSDT,regular_hours,337.29999999999995,5.929439667951042,4.913504349544155,16.60398509013061,22.37146992299577,37.82509011310331,61.29319754677792,105.15793276400848,4.560995896945547,12.69021249955806,18.86168095680601,32.30181377339329,54.61383241517967,90.22112493336947,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RTSLAUSDT,regular_hours,379.765,0.2633207378244679,0.13166036891223395,0.13166036891223395,0.13166036891223395,0.5513083893112121,0.8972748492688791,2.1156507055318117,6.1822772092473315,8.293562716761892,8.557410684113494,8.715712775972134,8.938346149236935,10.173300829020079,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RGOOGLUSDT,regular_hours,341.58500000000004,6.733316744001092,3.3666583719997143,3.3666583719997143,3.3666583719997143,3.4727224645793853,4.610925587288358,6.006025037926229,3.3666583720013783,3.3666583720013783,3.391749089014107,3.5549350384260925,3.753553553382178,4.633574833175527,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T14:39:56.742744+00:00,RAMZNUSDT,regular_hours,248.995,7.630675314765265,5.186735219163745,14.271916876321754,22.538496715555635,40.46866200454412,57.78582004860581,108.83774341082616,4.720201091391949,13.9599530626302,17.891372925272865,32.09260520351956,55.042303762351374,106.38610378946895,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T21:03:59.003508+00:00,RQQQUSDT,after_hours_weekday,741.33,6.744634643141381,3.3723173215706903,3.3723173215706903,3.3723173215706903,3.561808109428208,3.8373814114276077,4.571210520422363,3.3723173215706903,3.3723173215706903,3.3723173215706903,4.272987656486717,5.445674781982118,6.5744009859124,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T21:03:59.003508+00:00,RSPYUSDT,after_hours_weekday,767.745,7.4243401129272915,3.7121700564636457,3.7121700564636457,3.7121700564636457,3.8170946551702047,3.9978831502878727,4.825428474106158,3.7121700564636457,3.7121700564636457,3.7121700564636457,3.7121700564636457,3.8379928813152064,4.689041594754751,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T21:03:59.003508+00:00,RMUUSDT,after_hours_weekday,1071.01,0.18673961961122504,6.4732299011555465,9.585643050928779,9.974830836885781,10.260540414135399,10.549755978076188,11.393499507517596,0.09336980980561252,0.09336980980561252,0.09336980980561252,0.09336980980561252,0.14331140991428518,0.24101452209799548,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T21:03:59.003508+00:00,RVOOUSDT,after_hours_weekday,707.55,6.783972864108801,3.5452461067540715,6.251461114287265,14.778411374398955,25.310215593228666,32.627635382137164,54.962999665933914,3.5509018695301666,9.05369072291806,17.62396255929348,25.465548694374753,32.2566876767115,50.245633980508025,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T21:03:59.003508+00:00,RNVDAUSDT,after_hours_weekday,225.245,1.3318830606673238,5.294164264632396,7.629319692631081,7.921290764912449,8.096481585907314,8.239627280399345,8.87355214340977,0.6659415303342928,0.6659415303355547,0.6659415303355547,0.6659415303342928,1.7053642532956874,2.83445735233047,True,True,True,True,True,True,True,True,True,True,True,True
2026-09-23T21:03:59.003508+00:00,RMETAUSDT,after_hours_weekday,745.655,7.912506454057598,3.956253227029561,3.956253227029561,4.035473545013802,4.418487860531253,5.618828018314711,11.307876853727363,3.956253227028037,3.956253227028037,3.9726275298055813,5.52662911264761,6.756833110484867,9.320978468018192,True,True,True,True,True,True,True,True,True,True,True,True
